"Age","Gender","Profession","Resources","HealthcareAccess","BioComputerUser"
33,"Female","Doctor",77.3445381037891,0.839972241548821,"No"
26,"Female","Engineer",52.9749842733145,0.116687704576179,"No"
38,"Male","Engineer",33.992936257273,0.844545478001237,"Yes"
43,"Female","Engineer",20.8624115586281,0.6562209201511,"No"
49,"Female","Engineer",47.2722187638283,0.00928067928180099,"Yes"
21,"Female","Doctor",35.1497672870755,0.107914991211146,"No"
21,"Male","Engineer",64.9874024279416,0.427167166024446,"No"
57,"Male","Engineer",67.0503509044647,0.828239374328405,"No"
52,"Female","Engineer",42.5404700450599,0.335267300950363,"No"
43,"Female","Engineer",94.0791101567447,0.294686056207865,"Yes"
47,"Male","Engineer",76.3217943906784,0.906770662637427,"Yes"
50,"Male","Engineer",42.1164823882282,0.406673585763201,"No"
21,"Male","Engineer",77.2145177610219,0.567653727019206,"No"
53,"Male","Engineer",68.6974323168397,0.24839899991639,"No"
29,"Female","Doctor",52.6571608148515,0.134266011184081,"Yes"
39,"Male","Doctor",33.3854135125875,0.197057573823258,"Yes"
32,"Female","Engineer",21.9570415094495,0.530114248162135,"No"
49,"Female","Driver",32.376486863941,0.955635407241061,"No"
31,"Male","Doctor",66.9265925697982,0.419968307483941,"No"
44,"Male","Engineer",37.4788796529174,0.839353556046262,"Yes"
30,"Female","Engineer",23.5513320192695,0.0796989956870675,"Yes"
21,"Female","Doctor",93.1608048640192,0.750229800818488,"No"
54,"Female","Driver",89.611472543329,0.266070507233962,"Yes"
47,"Female","Farmer",86.117658726871,0.529343610629439,"No"
62,"Female","Engineer",68.7736611627042,0.0450715275947005,"No"
37,"Female","Engineer",77.890556063503,0.769236212363467,"No"
53,"Female","Engineer",83.7506917119026,0.910527361789718,"No"
66,"Female","Engineer",89.4139097817242,0.74592234287411,"No"
32,"Female","Engineer",76.027181725949,0.0974120972678065,"No"
21,"Female","Farmer",46.8502355180681,0.945590116782114,"No"
32,"Male","Farmer",59.8112384974957,0.178528119809926,"Yes"
33,"Female","Engineer",82.0996996574104,0.802348509430885,"No"
38,"Female","Doctor",53.5326923057437,0.671268182341009,"No"
62,"Male","Engineer",66.6417190805078,0.418321632547304,"Yes"
31,"Female","Engineer",44.0443218871951,0.753507938003168,"Yes"
42,"Male","Doctor",31.7652667686343,0.41492539527826,"No"
33,"Female","Driver",42.0443119108677,0.594031544402242,"Yes"
36,"Female","Engineer",36.2375394627452,0.31986634596251,"No"
41,"Female","Doctor",38.0156318098307,0.646481221308932,"No"
56,"Male","Engineer",61.5967916510999,0.358026617206633,"No"
38,"Female","Engineer",93.6498535051942,0.871845878660679,"No"
47,"Male","Engineer",66.5168042853475,0.40645099664107,"No"
48,"Female","Engineer",40.9200478158891,0.455829912098125,"Yes"
50,"Female","Driver",49.9175517261028,0.889312626095489,"No"
27,"Male","Farmer",65.08311226964,0.65208290447481,"Yes"
60,"Female","Farmer",32.7604608982801,0.00994650996290147,"No"
30,"Male","Farmer",73.6641871742904,0.655558878323063,"Yes"
34,"Male","Engineer",21.4615104719996,0.241387655958533,"Yes"
57,"Female","Engineer",20.9910591691732,0.965548790758476,"No"
55,"Male","Engineer",73.1733995303512,0.447143858298659,"Yes"
21,"Male","Farmer",36.4450979791582,0.668631078675389,"No"
23,"Male","Engineer",50.7114534638822,0.0997007810510695,"Yes"
21,"Male","Farmer",32.7602905221283,0.206725383643061,"No"
39,"Male","Driver",76.6841979511082,0.94728719163686,"No"
38,"Female","Doctor",69.1800687462091,0.568032069131732,"No"
41,"Male","Doctor",24.8852280341089,0.407512558624148,"Yes"
44,"Female","Engineer",52.5004337355494,0.57979551050812,"No"
27,"Male","Engineer",28.4033393487334,0.132014667382464,"No"
21,"Male","Engineer",52.2004480659962,0.497967559145764,"Yes"
51,"Male","Farmer",56.454126983881,0.186299990629777,"No"
47,"Female","Engineer",69.9716197140515,0.24049732554704,"No"
21,"Male","Engineer",26.3084224052727,0.808503576321527,"Yes"
35,"Female","Doctor",47.3586179688573,0.678555760066956,"No"
23,"Male","Engineer",21.8949032574892,0.969189246417955,"Yes"
21,"Male","Engineer",47.3213150724769,0.138442653464153,"No"
38,"Male","Doctor",82.6688978634775,0.450551343150437,"No"
35,"Male","Farmer",79.2968185432255,0.489569956669584,"No"
35,"Female","Driver",85.293688736856,0.542616936843842,"Yes"
39,"Female","Engineer",24.4450652785599,0.456333316164091,"No"
49,"Female","Doctor",32.1210830099881,0.171428566798568,"Yes"
39,"Female","Engineer",72.2484758123755,0.714840275235474,"No"
27,"Male","Doctor",51.4231194928288,0.906021132133901,"Yes"
25,"Male","Engineer",34.7018982842565,0.290289425291121,"No"
34,"Female","Engineer",30.2722365222871,0.765054655494168,"No"
41,"Male","Engineer",30.3117068484426,0.929564975667745,"No"
21,"Male","Farmer",69.9328603409231,0.00992281781509519,"No"
33,"Female","Engineer",60.1602189056575,0.500481336610392,"No"
51,"Male","Engineer",59.0529444441199,0.259388251462951,"No"
34,"Male","Doctor",89.8253110796213,0.462137064663693,"No"
26,"Male","Engineer",35.3838129527867,0.407446877099574,"No"
32,"Female","Engineer",80.776264667511,0.835311874980107,"No"
53,"Female","Engineer",37.5520862825215,0.133896213723347,"No"
44,"Male","Engineer",32.5321837514639,0.869531350908801,"No"
55,"Female","Engineer",31.5279528871179,0.392340450547636,"No"
38,"Female","Farmer",90.908435434103,0.620009697740898,"Yes"
42,"Male","Driver",73.4973916783929,0.128514517098665,"No"
28,"Male","Farmer",56.5440173633397,0.881674414733425,"No"
45,"Male","Engineer",77.280254252255,0.64031763933599,"No"
28,"Male","Farmer",76.5725347772241,0.511992503888905,"No"
21,"Male","Doctor",71.7374444566667,0.63143061590381,"Yes"
38,"Male","Doctor",93.2778647169471,0.964617025339976,"No"
65,"Male","Farmer",35.9716052003205,0.791312667075545,"No"
48,"Female","Engineer",54.7994204983115,0.948998812353238,"Yes"
53,"Female","Farmer",22.9628719575703,0.661461870186031,"No"
41,"Male","Engineer",32.5933691672981,0.455766988452524,"Yes"
27,"Male","Engineer",76.1798023991287,0.944544750964269,"No"
33,"Male","Engineer",79.2062745802104,0.669426065403968,"No"
32,"Male","Engineer",54.3784836493433,0.349697278579697,"No"
29,"Female","Driver",48.0747167952359,0.346710762940347,"Yes"
47,"Male","Engineer",58.7431035004556,0.0156474222894758,"No"
21,"Male","Doctor",21.8886526301503,0.451290684984997,"Yes"
49,"Male","Driver",87.9195133410394,0.510235425084829,"No"
49,"Male","Driver",72.2117269411683,0.0602292632684112,"No"
21,"Female","Doctor",34.8632398061454,0.742105067241937,"No"
46,"Male","Farmer",63.790135961026,0.153133157407865,"No"
72,"Female","Engineer",89.8953087627888,0.34412333718501,"No"
28,"Female","Farmer",38.3604245260358,0.380703540053219,"Yes"
49,"Male","Driver",47.1786526218057,0.919374490855262,"No"
24,"Female","Engineer",82.0944332145154,0.637143384898081,"Yes"
53,"Male","Farmer",39.0291819348931,0.863191005308181,"Yes"
40,"Female","Farmer",26.1132764071226,0.412871347041801,"Yes"
61,"Male","Engineer",53.4795684926212,0.704536548117176,"No"
21,"Male","Farmer",35.9555419534445,0.197278121253476,"No"
35,"Female","Engineer",72.1391214430332,0.527813529362902,"No"
28,"Female","Engineer",69.7359960526228,0.899794371798635,"No"
33,"Female","Engineer",53.4336584247649,0.290645267581567,"No"
27,"Female","Engineer",31.8949735164642,0.305627690628171,"No"
23,"Female","Doctor",34.7140154056251,0.429776436649263,"No"
45,"Male","Engineer",54.0288389474154,0.886698084883392,"No"
21,"Female","Engineer",51.1292652226985,0.6805287420284,"No"
58,"Female","Doctor",24.5802330598235,0.437791868112981,"No"
21,"Female","Doctor",20.4409674368799,0.833427071338519,"No"
38,"Male","Driver",90.6399170681834,0.242005070438609,"No"
44,"Female","Engineer",44.4437816180289,0.383571263868362,"No"
45,"Female","Driver",96.9981661066413,0.120266311103478,"No"
31,"Female","Doctor",74.0634290501475,0.233229285571724,"No"
37,"Male","Farmer",88.3438038267195,0.68757534888573,"Yes"
50,"Female","Farmer",54.6236921660602,0.993349484633654,"Yes"
21,"Male","Doctor",94.0477306954563,0.832168091554195,"No"
24,"Female","Doctor",80.3501428849995,0.697965207044035,"Yes"
41,"Female","Driver",42.1634913608432,0.524841830832884,"Yes"
29,"Female","Farmer",74.9208150431514,0.183102914365008,"Yes"
57,"Female","Farmer",93.7077803164721,0.982141824206337,"No"
46,"Female","Engineer",79.2596736177802,0.824067794485018,"Yes"
37,"Female","Engineer",73.8004840351641,0.96828719926998,"No"
21,"Female","Doctor",79.5281918719411,0.524593750480562,"No"
36,"Male","Engineer",29.0684834867716,0.744078590301797,"No"
31,"Male","Farmer",23.2843413949013,0.795821736566722,"No"
34,"Female","Engineer",49.8496486060321,0.501426970819011,"No"
21,"Male","Engineer",60.1327572762966,0.520654758205637,"No"
43,"Female","Farmer",96.030735168606,0.704712382750586,"No"
21,"Female","Driver",95.87650898844,0.476703439606354,"No"
33,"Male","Engineer",71.5694655478001,0.294094034237787,"No"
42,"Male","Engineer",45.235296189785,0.536099403165281,"Yes"
24,"Male","Farmer",62.5892936624587,0.589245939394459,"No"
45,"Male","Doctor",73.97235956043,0.6601163870655,"Yes"
21,"Female","Engineer",88.5757559351623,0.956205694703385,"No"
21,"Male","Doctor",64.5608306489885,0.270902507239953,"Yes"
43,"Male","Doctor",27.5514522753656,0.264743187930435,"No"
49,"Male","Doctor",76.8992369808257,0.256116956705227,"No"
32,"Female","Engineer",86.8177292309701,0.435035641305149,"No"
44,"Female","Engineer",51.423954796046,0.426701113115996,"No"
21,"Male","Driver",35.5781635642052,0.391369761433452,"No"
34,"Female","Doctor",40.6716557964683,0.568006620975211,"No"
21,"Male","Driver",22.9717060923576,0.373027727007866,"No"
54,"Male","Engineer",62.2946771606803,0.375478987349197,"No"
64,"Female","Doctor",67.2609839215875,0.306581801036373,"No"
52,"Female","Engineer",66.5850576013327,0.624372346093878,"No"
36,"Male","Doctor",91.7635485157371,0.164641103940085,"Yes"
36,"Female","Engineer",54.118736628443,0.13528836495243,"Yes"
21,"Male","Engineer",39.0065968036652,0.082020609639585,"No"
48,"Female","Engineer",61.0032755322754,0.0762210579123348,"Yes"
33,"Female","Farmer",25.3206796012819,0.690037431195378,"Yes"
26,"Male","Farmer",72.7674199827015,0.970755215268582,"No"
21,"Female","Doctor",78.7694560363889,0.792530603706837,"Yes"
32,"Male","Driver",37.5056168809533,0.654639614513144,"No"
23,"Male","Engineer",35.1853215321898,0.69013705663383,"No"
30,"Male","Doctor",89.823175240308,0.345673357602209,"No"
21,"Female","Doctor",43.3493490703404,0.644054788397625,"No"
61,"Female","Doctor",98.8898800127208,0.389754922827706,"Yes"
36,"Female","Engineer",78.3316678926349,0.124292010674253,"No"
52,"Male","Engineer",94.4151758402586,0.783807958010584,"No"
21,"Male","Engineer",80.1407922059298,0.86808240856044,"No"
29,"Female","Doctor",45.981124099344,0.416708644712344,"No"
26,"Male","Doctor",50.032572299242,0.649000793462619,"Yes"
21,"Female","Engineer",22.7328185550869,0.576173919020221,"Yes"
59,"Male","Farmer",91.5861632302403,0.894076148048043,"Yes"
21,"Male","Doctor",61.728902105242,0.395610421197489,"No"
41,"Female","Doctor",47.5842151045799,0.396489610895514,"Yes"
49,"Female","Engineer",84.8515470325947,0.308047965401784,"No"
39,"Male","Engineer",83.3459256961942,0.0971305870916694,"No"
23,"Male","Doctor",82.5397553853691,0.726476098876446,"No"
50,"Male","Driver",62.5631034001708,0.889751142356545,"No"
39,"Female","Engineer",28.751677647233,0.556260373909026,"Yes"
21,"Female","Engineer",91.0671607591212,0.131580103654414,"No"
21,"Female","Engineer",30.6257861666381,0.903509787516668,"No"
67,"Female","Engineer",86.3819677941501,0.396514372434467,"No"
26,"Male","Engineer",64.2558195255697,0.130210451316088,"Yes"
21,"Male","Engineer",64.5816677995026,0.899600981036201,"No"
44,"Female","Engineer",78.7495367415249,0.446184417232871,"No"
41,"Female","Doctor",51.0765263810754,0.433474555844441,"No"
21,"Female","Farmer",84.6919866092503,0.41722843516618,"No"
21,"Female","Engineer",88.1683719344437,0.314158542547375,"Yes"
34,"Male","Doctor",83.4289608895779,0.141218184260651,"No"
53,"Male","Engineer",53.3586629666388,0.790469069033861,"Yes"
46,"Male","Doctor",33.3222641423345,0.840826068073511,"Yes"
29,"Female","Doctor",77.9872684180737,0.192970015807077,"No"
23,"Female","Engineer",27.5726429000497,0.457235932117328,"No"
40,"Male","Engineer",24.5499241165817,0.252781829563901,"Yes"
38,"Female","Driver",21.7666071094573,0.082940953085199,"No"
45,"Female","Engineer",72.1830120123923,0.769054801901802,"No"
30,"Male","Doctor",75.4557558894157,0.276878212345764,"No"
49,"Male","Driver",34.8079377226532,0.505078139482066,"No"
24,"Male","Engineer",83.6957068741322,0.134507541079074,"No"
31,"Female","Engineer",83.2639356702566,0.477234935155138,"Yes"
47,"Male","Doctor",70.5206614546478,0.850618213415146,"No"
51,"Female","Farmer",96.4266247861087,0.0140688149258494,"Yes"
21,"Male","Farmer",31.5817245468497,0.994503231020644,"No"
38,"Male","Engineer",24.8842650279403,0.789007346378639,"Yes"
45,"Male","Engineer",95.3221096470952,0.250246002571657,"Yes"
21,"Female","Farmer",87.739323079586,0.740523375803605,"No"
43,"Female","Driver",48.4509300999343,0.463257655268535,"No"
24,"Male","Doctor",52.1022797934711,0.0354561607819051,"Yes"
51,"Female","Engineer",96.9906611740589,0.610159601550549,"Yes"
44,"Male","Doctor",27.7907294407487,0.400266153970733,"Yes"
48,"Female","Farmer",76.7456750571728,0.996625272091478,"No"
38,"Male","Doctor",64.2987436428666,0.44258798356168,"Yes"
49,"Female","Doctor",90.6430270336568,0.00992944138124585,"No"
57,"Female","Farmer",78.638584651053,0.0254429480992258,"No"
65,"Male","Engineer",70.3622015193105,0.303641468752176,"No"
36,"Female","Driver",32.4400610476732,0.124336692271754,"No"
21,"Female","Engineer",57.9380359500647,0.114527877420187,"No"
36,"Male","Engineer",54.8149934783578,0.452048735925928,"No"
39,"Female","Engineer",32.4510430917144,0.409968971507624,"Yes"
34,"Male","Engineer",86.650981195271,0.271338114747778,"No"
45,"Female","Engineer",43.0597328953445,0.391312735155225,"Yes"
51,"Female","Farmer",70.870928671211,0.556339438306168,"No"
28,"Female","Farmer",58.4970909543335,0.232753530377522,"No"
32,"Female","Engineer",65.2856151759624,0.0474225217476487,"No"
42,"Male","Engineer",68.8845314271748,0.966684563085437,"Yes"
28,"Female","Driver",28.484017290175,0.159766392083839,"No"
37,"Female","Driver",58.9399911090732,0.601435825228691,"No"
21,"Female","Doctor",32.9886344261467,0.938520800089464,"Yes"
21,"Female","Driver",54.3497991189361,0.99165769922547,"No"
21,"Male","Doctor",73.6380405910313,0.591430039843544,"Yes"
23,"Female","Engineer",65.8233170583844,0.79492128896527,"No"
26,"Female","Engineer",41.3500652462244,0.0877460413612425,"No"
42,"Female","Doctor",44.0007920004427,0.102879727026448,"No"
51,"Female","Driver",20.8554129302502,0.13039657426998,"No"
25,"Male","Engineer",43.6800707690418,0.225577395875007,"Yes"
21,"Male","Farmer",76.3044665195048,0.335205831797794,"No"
21,"Female","Engineer",25.8189704827964,0.607588157989085,"Yes"
30,"Male","Engineer",97.9714871197939,0.196384585462511,"No"
32,"Female","Farmer",84.1039467975497,0.281666179420426,"No"
43,"Male","Driver",91.2802107073367,0.0808805483393371,"No"
31,"Female","Farmer",61.4973147213459,0.638439101632684,"No"
21,"Male","Engineer",47.472569681704,0.857420127606019,"No"
35,"Female","Engineer",57.3342084139585,0.768090438097715,"No"
54,"Female","Engineer",28.6912817507982,0.604314306052402,"No"
54,"Female","Engineer",38.3497113361955,0.663167097838596,"No"
24,"Male","Engineer",49.9899403564632,0.746912532253191,"Yes"
21,"Male","Engineer",52.1723749302328,0.446458999766037,"No"
73,"Male","Engineer",73.2750012353063,0.207227555569261,"Yes"
34,"Female","Doctor",31.0853112861514,0.259937228169292,"Yes"
35,"Male","Farmer",57.1517119929194,0.433783041313291,"No"
42,"Male","Engineer",31.7616514116526,0.0986433159559965,"Yes"
21,"Male","Engineer",64.2262275889516,0.0331326823215932,"Yes"
25,"Female","Engineer",22.1996174380183,0.633408644702286,"Yes"
21,"Male","Engineer",84.3985311686993,0.537709747441113,"Yes"
26,"Female","Driver",86.950069386512,0.821823244215921,"Yes"
38,"Male","Engineer",36.113960519433,0.661507750628516,"No"
21,"Female","Driver",64.0095854178071,0.468250090721995,"Yes"
45,"Male","Farmer",69.036181140691,0.858521989779547,"Yes"
40,"Male","Engineer",30.563598126173,0.774460582761094,"No"
22,"Male","Engineer",75.7839117199183,0.382336365059018,"Yes"
39,"Male","Farmer",90.21957969293,0.987044057808816,"No"
47,"Female","Engineer",96.0316544212401,0.213620403781533,"No"
52,"Male","Engineer",78.7104373984039,0.973432448226959,"No"
33,"Female","Engineer",20.1370626874268,0.45091725862585,"No"
35,"Female","Driver",81.6857695952058,0.310333422385156,"No"
35,"Female","Doctor",47.536099050194,0.85921572917141,"Yes"
58,"Female","Farmer",52.855195235461,0.707711637951434,"No"
53,"Male","Engineer",20.2506511099637,0.556967288954183,"Yes"
49,"Female","Doctor",46.8955462425947,0.241273909341544,"No"
32,"Female","Driver",45.9508316405118,0.524398324312642,"No"
42,"Male","Engineer",56.8756109662354,0.754844236420467,"No"
42,"Male","Doctor",86.0259776934981,0.499853737885132,"Yes"
21,"Male","Farmer",72.5718037597835,0.476729690562934,"No"
21,"Female","Engineer",49.3294171616435,0.503565398976207,"No"
46,"Male","Engineer",83.0495892465115,0.609335513785481,"No"
21,"Male","Driver",50.5313170142472,0.493534679524601,"Yes"
36,"Male","Engineer",95.521819293499,0.195166228571907,"No"
40,"Male","Doctor",81.745310742408,0.512119662482291,"Yes"
44,"Male","Engineer",44.4281148910522,0.885971282375976,"No"
39,"Female","Engineer",39.2769264057279,0.0760052686091512,"Yes"
25,"Female","Engineer",32.3934675753117,0.466456667985767,"No"
51,"Female","Engineer",91.0519110038877,0.86589687038213,"No"
62,"Female","Farmer",63.2134936563671,0.327827531844378,"Yes"
49,"Male","Doctor",92.518219165504,0.595122950384393,"No"
21,"Male","Engineer",99.8995902948081,0.469462373992428,"No"
57,"Female","Engineer",64.4165806099772,0.759672692744061,"No"
35,"Male","Engineer",46.7281126603484,0.530448920559138,"No"
44,"Female","Driver",73.4957433119416,0.96869928133674,"Yes"
45,"Male","Driver",89.9229164049029,0.949170554755256,"Yes"
35,"Male","Engineer",98.2348018698394,0.574994817143306,"No"
35,"Male","Driver",52.3171722888947,0.133343587163836,"No"
51,"Male","Engineer",78.7500881776214,0.253280389821157,"No"
47,"Female","Farmer",45.2905441261828,0.993033596780151,"No"
51,"Female","Engineer",56.5308199264109,0.407774393679574,"No"
72,"Female","Driver",39.0978202596307,0.219668760895729,"No"
46,"Female","Engineer",75.3874135576189,0.348245757864788,"No"
39,"Male","Doctor",53.3078556507826,0.569320068927482,"No"
21,"Male","Farmer",75.1838750950992,0.0303398598916829,"No"
76,"Female","Engineer",95.9746130742133,0.0197882803622633,"Yes"
29,"Female","Engineer",24.0757404826581,0.335455256979913,"No"
72,"Female","Farmer",69.4892435707152,0.256407575914636,"No"
42,"Male","Engineer",79.732172023505,0.0227159229107201,"No"
59,"Male","Farmer",74.9589952267706,0.767846543341875,"No"
34,"Female","Engineer",89.9579102545977,0.780939901713282,"No"
44,"Female","Driver",83.9352963492274,0.693302426952869,"Yes"
39,"Male","Engineer",90.6044607982039,0.0510758277960122,"No"
33,"Female","Engineer",98.4684181027114,0.659306876827031,"No"
34,"Female","Doctor",63.8871595822275,0.762670953990892,"No"
51,"Female","Doctor",82.4810370244086,0.320333901094273,"Yes"
33,"Male","Engineer",66.3587356358767,0.403981582028791,"No"
21,"Male","Farmer",26.1419118382037,0.0326227385085076,"Yes"
33,"Female","Engineer",57.5034446455538,0.492226612986997,"No"
44,"Male","Engineer",32.054586596787,0.141674904618412,"Yes"
45,"Female","Driver",64.501871895045,0.799158428795636,"No"
45,"Male","Engineer",24.4783070497215,0.409112413413823,"No"
21,"Female","Driver",78.9233243092895,0.936434737406671,"No"
42,"Male","Farmer",20.1756775937974,0.73290976556018,"No"
51,"Female","Farmer",26.9851602986455,0.434962694533169,"No"
55,"Male","Engineer",92.1281611919403,0.798828898463398,"No"
33,"Female","Driver",97.9326352290809,0.366301286499947,"No"
31,"Male","Doctor",44.8600478470325,0.380987584823743,"No"
58,"Male","Engineer",71.3595078885555,0.673547648126259,"No"
21,"Female","Farmer",72.2854186780751,0.43976993393153,"Yes"
29,"Female","Driver",68.9825562760234,0.712605291511863,"Yes"
43,"Female","Driver",90.5057050101459,0.435317671624944,"No"
21,"Female","Engineer",82.5197142735124,0.665371888782829,"No"
40,"Male","Engineer",44.3507244437933,0.523064164444804,"No"
64,"Male","Farmer",24.3210586905479,0.903585814172402,"No"
36,"Male","Farmer",55.7054980099201,0.937871080357581,"No"
32,"Female","Engineer",54.0814013965428,0.961100028827786,"No"
43,"Female","Engineer",70.9541421197355,0.233701042598113,"No"
32,"Female","Farmer",79.5761921070516,0.431445191148669,"Yes"
48,"Female","Engineer",67.1481857262552,0.418878763681278,"No"
50,"Male","Engineer",57.0282991230488,0.15958448452875,"Yes"
36,"Female","Driver",37.5497754849494,0.531374832149595,"No"
21,"Male","Engineer",56.2783502042294,0.933500952785835,"Yes"
21,"Male","Farmer",81.4043288864195,0.090404890011996,"Yes"
27,"Male","Engineer",40.6591960042715,0.656400331994519,"No"
48,"Male","Engineer",76.5873396396637,0.178517586784437,"Yes"
21,"Female","Engineer",82.2980439849198,0.248582121450454,"No"
21,"Male","Farmer",50.9201137721539,0.57936214376241,"No"
26,"Male","Doctor",44.684849511832,0.0991532250773162,"No"
42,"Female","Engineer",28.8625447265804,0.665335506899282,"No"
22,"Female","Engineer",58.3912480063736,0.620274784276262,"No"
49,"Male","Engineer",78.9393671415746,0.872875640634447,"No"
41,"Female","Driver",61.417776811868,0.198841709876433,"No"
33,"Male","Engineer",93.8627938553691,0.320712994551286,"Yes"
48,"Female","Driver",21.1566866189241,0.409708545776084,"No"
42,"Male","Engineer",93.302905485034,0.927013071719557,"No"
29,"Male","Farmer",66.3687708042562,0.0434808891732246,"No"
39,"Female","Farmer",84.6855082176626,0.193641207879409,"No"
46,"Male","Engineer",54.6847037225962,0.72006340418011,"Yes"
41,"Female","Driver",45.1599936187267,0.05521279736422,"No"
26,"Male","Doctor",52.7060619927943,0.981234159087762,"No"
49,"Female","Engineer",43.8071360997856,0.0258265589363873,"Yes"
53,"Female","Engineer",29.6116177551448,0.509213151177391,"Yes"
40,"Male","Engineer",42.2697566635907,0.865214336663485,"No"
38,"Male","Farmer",42.0447280630469,0.301614612340927,"No"
35,"Female","Driver",47.2224355116487,0.619768221862614,"No"
68,"Male","Engineer",21.4672746509314,0.565235964255407,"No"
40,"Male","Engineer",80.8716284483671,0.448116320418194,"No"
34,"Male","Engineer",55.7732093520463,0.942580334143713,"Yes"
21,"Male","Engineer",68.0942202731967,0.384526672074571,"No"
21,"Female","Farmer",28.3914712257683,0.344990514917299,"No"
35,"Male","Doctor",22.5360874086618,0.943659313488752,"No"
39,"Male","Engineer",34.7701794281602,0.0925075763370842,"No"
40,"Male","Engineer",22.5120970979333,0.885152620496228,"No"
48,"Female","Doctor",95.1054845191538,0.298364415997639,"No"
33,"Female","Engineer",59.2713043093681,0.157752045197412,"No"
54,"Male","Engineer",84.198607839644,0.111901052761823,"No"
22,"Female","Driver",64.7674824483693,0.0821101386100054,"No"
21,"Male","Engineer",28.7888126261532,0.231854701880366,"No"
21,"Male","Driver",20.84113586694,0.861104685114697,"Yes"
47,"Female","Farmer",54.5848636515439,0.413210393628106,"No"
35,"Male","Engineer",36.569775659591,0.712468893267214,"No"
48,"Male","Doctor",84.5031946897507,0.929891230072826,"No"
32,"Female","Farmer",60.8795134723186,0.304682184010744,"Yes"
27,"Female","Farmer",63.0949235893786,0.738548529800028,"No"
30,"Male","Engineer",94.2480048723519,0.654114183736965,"No"
21,"Female","Doctor",26.0934196971357,0.3044710715767,"No"
21,"Male","Doctor",21.7651376500726,0.021524665877223,"No"
21,"Female","Engineer",64.6260920539498,0.382144795963541,"No"
52,"Male","Farmer",28.3727012947202,0.252980006858706,"No"
27,"Male","Engineer",41.0470016673207,0.532693812856451,"Yes"
48,"Male","Doctor",31.2002225965261,0.668221401283517,"No"
59,"Male","Engineer",32.2386727295816,0.291982147376984,"No"
33,"Female","Engineer",65.5692636780441,0.470938216894865,"No"
40,"Female","Driver",24.6839415468276,0.379575522150844,"No"
21,"Male","Engineer",70.3693627938628,0.0999410368967801,"No"
24,"Male","Engineer",78.8800242356956,0.178200876107439,"No"
37,"Male","Farmer",49.9378362484276,0.845010510180146,"Yes"
40,"Male","Doctor",76.4178476855159,0.472646775888279,"No"
25,"Female","Engineer",24.2756175249815,0.877597282873467,"Yes"
76,"Female","Engineer",66.7006450891495,0.841787294251844,"No"
29,"Male","Farmer",41.1333290114999,0.173598561203107,"No"
37,"Male","Engineer",34.4019245170057,0.724595080362633,"No"
46,"Male","Engineer",43.0059194937348,0.426431526662782,"Yes"
36,"Male","Farmer",68.3070385269821,0.5852065468207,"No"
26,"Male","Doctor",53.5784924030304,0.767492498969659,"Yes"
52,"Female","Engineer",70.8870737440884,0.925623286282644,"No"
60,"Female","Engineer",95.8154420554638,0.806130468612537,"No"
36,"Female","Driver",62.0667814463377,0.941937288735062,"Yes"
44,"Male","Driver",39.942062087357,0.29849027399905,"Yes"
35,"Female","Engineer",79.4435367360711,0.00163631839677691,"No"
51,"Female","Doctor",62.4316502176225,0.189825414214283,"No"
21,"Female","Engineer",30.9069494530559,0.743365358095616,"No"
71,"Male","Doctor",39.2224949784577,0.63498115632683,"No"
27,"Female","Engineer",29.4610965251923,0.505636711139232,"No"
21,"Female","Farmer",28.5956448502839,0.0276813888922334,"No"
31,"Male","Engineer",72.0622404292226,0.0610619918443263,"No"
38,"Female","Engineer",79.0075844526291,0.171036414569244,"No"
60,"Male","Farmer",55.7760084979236,0.994130248902366,"Yes"
50,"Male","Engineer",31.7371661402285,0.780412503983825,"Yes"
38,"Female","Doctor",87.2418080456555,0.522332774475217,"No"
21,"Female","Farmer",99.7506378032267,0.0442093822639436,"Yes"
23,"Female","Farmer",21.5563812293112,0.270184275694191,"No"
34,"Male","Farmer",62.9499682039022,0.114918828010559,"No"
74,"Male","Doctor",83.7109305150807,0.722725733416155,"No"
21,"Male","Engineer",61.9218529388309,0.404860853450373,"Yes"
53,"Male","Farmer",39.7280064970255,0.885870075318962,"Yes"
28,"Female","Farmer",57.8777505271137,0.381298016756773,"No"
61,"Female","Farmer",43.3741081878543,0.427767204353586,"No"
21,"Male","Engineer",97.3906075395644,0.0397114229854196,"No"
38,"Female","Farmer",75.9275996312499,0.44961196440272,"Yes"
21,"Female","Engineer",79.7305216826499,0.694756646174937,"No"
50,"Female","Engineer",21.0905550047755,0.808422145899385,"No"
58,"Male","Farmer",52.0728539302945,0.153519140556455,"No"
65,"Male","Engineer",56.3093546405435,0.552505213301629,"No"
48,"Female","Engineer",29.7415083646774,0.437205176101997,"No"
64,"Female","Farmer",40.5761021189392,0.72868697042577,"Yes"
55,"Female","Engineer",31.9572547264397,0.42208115872927,"No"
34,"Male","Farmer",53.3582547865808,0.449526399141178,"No"
43,"Female","Driver",37.2983937710524,0.75698242103681,"No"
21,"Male","Engineer",61.8153029680252,0.246412005741149,"No"
33,"Male","Engineer",91.024569645524,0.473696297965944,"No"
54,"Male","Farmer",61.3307111151516,0.227899365359917,"No"
44,"Female","Farmer",54.0042901039124,0.446563700214028,"No"
43,"Male","Engineer",43.6193086206913,0.903471453813836,"No"
21,"Male","Engineer",37.9572350345552,0.951011460041627,"Yes"
